ADS_N,elevation,aspect,slope,plot_radius,ForCat,ASSETTO,CanopyCover,nDeadTrees,DEFOGLIAZIONE,sDBH,sH,incr_cm_y,sDBH2,vol_i_1,vol_i_2,pV_new,CAI_m3_ha_y,Age,dom_DBH,TH,BasalArea_ha,GS_ha,pV,CAI_mc_ha_anno,
400036,462,A,10,10,QV,CM,70,1,15,16,9,0.15,16.15,0.0904778684,0.0921822806,0.0188378906,2.4621123047,38,36,12,27.68,130.7,0.05625,0.07351875,2.4621123047
5500085,240,O,10,10,RB,CM,99,3,99,24,14,0.3,24.3,0.3166725395,0.3246388331,0.02515625,2.4655640625,17,44,19,14.49,98.01,0.1,0.09801,2.4655640625
3200647,1280,A,0,8,BS,SG,60,0,0,35,13,0.22,35.22,0.6253732876,0.6332598318,0.0126109388,2.4578719673,45,35,13,32.19,194.9,0.0377142857,0.0735051429,2.4578719673
1100359,750,O,38,10,RI,RI,80,0,0,32,13,0.34,32.34,0.5227610176,0.533928704,0.0213628906,2.4631412891,34,32,13,16.01,115.3,0.06375,0.07350375,2.4631412891
2600430,710,N,36,10,QV,CM,80,0,0,15,14,0.13,15.13,0.1237002107,0.125853639,0.0174084444,2.4592909467,33,43,16,26.09,141.27,0.052,0.0734604,2.4592909467
3000413,2160,S,27,15,LC,FU,60,0,0,34,14,0.25,34.25,0.6355441938,0.6449247931,0.0147599481,2.4573837587,86,65,16,21.24,166.49,0.0294117647,0.0489676471,2.4573837587
2100050,850,O,26,8,CA,CM,60,2,0,24,13,0.15,24.15,0.2940530724,0.2977402222,0.0125390625,2.4545214844,45,26,14,37.87,195.75,0.0375,0.07340625,2.4545214844
2900102,400,S,15,10,QR,CM,60,4,0,19,10,0.25,19.25,0.1417643685,0.1455195535,0.0264889197,2.4629397507,26,20,14,26.64,92.98,0.0789473684,0.0734052632,2.4629397507
800075,1140,N,37,15,AB,FU,90,0,0,61,27,0.19,61.19,3.9453298641,3.9699456052,0.0062392099,2.4503249,92,68,27,45.59,392.73,0.0124590164,0.0489302951,2.4503249
3200242,725,A,8,10,AF,FU,100,1,10,11,19,0.06,11.06,0.0902815189,0.0912690942,0.010938843,2.452488595,30,34,18,35.24,224.2,0.0327272727,0.0733745455,2.452488595
5300043,220,S,24,10,QC,FU,70,16,0,18,16,0.22,18.22,0.203575204,0.2085818973,0.0245938272,2.4606124074,29,46,27,11.49,100.05,0.0733333333,0.07337,2.4606124074
500091,430,S,37,10,QR,CM,90,1,99,11,8,0.37,11.37,0.0380132711,0.0406135359,0.0684041322,2.4864902066,11,16,12,13.54,36.35,0.2690909091,0.0978145455,2.4864902066
5800408,240,S,50,10,QR,IN,60,1,99,19,15,0.22,19.22,0.2126465527,0.2175995092,0.0232919668,2.4587000111,32,22,17,20.4,105.56,0.0694736842,0.0733364211,2.4587000111
2900401,380,O,5,10,CA,CM,60,3,0,20,13,0.19,20.19,0.2042035225,0.2081018188,0.01909025,2.45576976,30,47,13,23.97,128.64,0.057,0.0733248,2.45576976
600206,530,O,30,12,AF,FU,80,1,0,30,26,0.25,30.25,0.9189158512,0.934294929,0.0167361111,2.45368125,42,35,25,18.93,146.61,0.05,0.073305,2.45368125
1100223,1370,E,0,8,FG,CS,80,0,0,20,8,0.25,20.25,0.1256637061,0.1288249338,0.02515625,2.458771875,30,30,9,19.45,97.74,0.075,0.073305,2.458771875
2600306,1690,S,23,13,LC,FU,50,0,0,62,24,0.16,62.16,3.6228846481,3.641607535,0.0051679501,2.4466109136,160,64,23,52.77,473.42,0.0103225806,0.0488691613,2.4466109136
2800527,1050,O,25,15,FG,FC,90,3,0,30,16,0.3,30.3,0.5654866776,0.5768529599,0.0201,2.455215,25,38,20,19.92,122.15,0.06,0.07329,2.455215
3800522,900,S,46,15,AF,FU,80,2,0,17,22,0.2,17.2,0.2496780761,0.2555874119,0.0236678201,2.4571930796,26,37,23,12.29,103.82,0.0705882353,0.0732847059,2.4571930796
2300150,350,E,26,10,QV,FU,80,2,99,18,17,0.06,18.06,0.2162986542,0.2177430485,0.0066777778,2.4468045556,51,45,23,39.64,366.41,0.02,0.073282,2.4468045556
2600474,795,N,28,10,FG,CM,60,2,0,13,12,0.14,13.14,0.0796393738,0.0813639196,0.0216544379,2.4549636213,27,21,13,19.41,113.37,0.0646153846,0.0732544615,2.4549636213
800301,1360,N,28,12,FG,CC,100,2,0,18,16,0.06,18.06,0.203575204,0.2049346339,0.0066777778,2.4458028889,50,45,26,47.29,366.26,0.02,0.073252,2.4458028889
5100075,260,N,21,10,BS,FU,50,2,0,13,9,0.22,13.22,0.0597295303,0.0617682512,0.0341325444,2.4623217515,15,24,18,11.55,72.14,0.1353846154,0.0976664615,2.4623217515
6000033,135,A,0,10,RB,FU,70,0,99,26,10,0.11,26.11,0.2654645792,0.2677155696,0.0084794379,2.446657003,44,56,25,29.25,288.54,0.0253846154,0.0732447692,2.446657003
1000093,1610,E,35,10,RI,RI,60,0,0,22,10,0.14,22.14,0.1900663555,0.1924930788,0.0127677686,2.4492410496,45,36,17,26.75,191.83,0.0381818182,0.0732441818,2.4492410496
200107,672,N,21,10,BS,IN,70,0,0,8,7,0.35,8.35,0.0175929189,0.0191659732,0.0894140625,2.4946523438,11,24,6,6.6,27.9,0.35,0.09765,2.4946523438
3200611,1520,N,33,15,AF,FC,100,0,99,13,9,0.3,13.3,0.0597295303,0.0625180865,0.0466863905,2.4692431953,20,26,14,7.75,52.89,0.1384615385,0.0732323077,2.4692431953
3300495,330,E,40,10,CA,CM,100,6,99,20,12,0.24,20.24,0.1884955592,0.193046596,0.024144,2.45568624,24,22,10,18.76,101.71,0.072,0.0732312,2.45568624
300112,480,A,5,13,RI,RI,70,6,0,21,7,0.3,21.3,0.1212262065,0.1247145525,0.0287755102,2.4577163265,30,32,11,14.45,85.41,0.0857142857,0.0732085714,2.4577163265
1000213,780,N,10,15,CA,FU,70,0,0,47,14,0.13,47.13,1.2144611801,1.2211887672,0.0055395654,2.4427821607,105,80,16,48.86,440.97,0.0110638298,0.0487881702,2.4427821607
2900240,1215,S,25,10,FG,CM,80,1,0,11,13,0.13,11.13,0.0617715656,0.0632402483,0.0237760331,2.4524978099,28,20,16,22.59,103.15,0.0709090909,0.0731427273,2.4524978099
3600083,1000,N,22,9,BS,FU,90,6,0,18,9,0.21,18.21,0.1145110522,0.117198563,0.0234694444,2.4518528611,29,36,16,18.28,104.47,0.07,0.073129,2.4518528611
3800352,600,E,35,12,CA,FC,95,7,0,30,17,0.21,30.21,0.600829595,0.60927065,0.014049,2.44522845,61,40,19,24.4,174.05,0.028,0.048734,2.44522845
1600320,1600,O,40,12,PE,FU,75,1,0,85,29,0.17,85.17,8.2280275093,8.2609725314,0.004004,2.43879636,300,85,29,52.18,609.09,0.008,0.0487272,2.43879636
4500120,1250,O,20,12,FG,FU,100,0,99,22,16,0.1,22.1,0.3041061689,0.3068770536,0.0091115702,2.4413541322,62,36,20,31.2,267.94,0.0181818182,0.0487163636,2.4413541322
4100014,895,S,34,15,CA,CM,70,21,10,12,12,0.14,12.14,0.0678584013,0.0694510003,0.0234694444,2.4499753056,24,20,16,26.27,104.39,0.07,0.073073,2.4499753056
300082,490,E,23,10,CA,CM,90,26,0,15,10,0.17,15.17,0.0883572934,0.0903714077,0.0227951111,2.44956264,38,31,16,24.14,107.46,0.068,0.0730728,2.44956264
4100093,500,S,38,10,CA,CM,80,8,99,23,15,0.19,23.19,0.3116067213,0.3167762709,0.0165899811,2.4456950132,31,29,20,24.07,147.42,0.0495652174,0.0730690435,2.4456950132
800314,1550,S,33,15,RI,RI,60,6,0,18,12,0.17,18.17,0.152681403,0.1555790038,0.0189780864,2.4468446821,38,45,19,17.08,128.93,0.0566666667,0.0730603333,2.4468446821
3200044,800,N,24,14,CA,FU,90,3,0,23,15,0.18,23.18,0.3116067213,0.3165031291,0.0157134216,2.4443798563,36,76,16,20.59,155.56,0.0469565217,0.0730455652,2.4443798563
3800571,620,E,37,15,CA,FC,90,3,99,21,16,0.21,21.21,0.277088472,0.2826579503,0.0201,2.446773,24,40,22,20.91,121.73,0.06,0.073038,2.446773
4100016,1125,S,28,11,CA,CM,70,2,10,30,16,0.1,30.1,0.5654866776,0.569262872,0.0066777778,2.4381234444,63,56,18,47.9,365.11,0.0133333333,0.0486813333,2.4381234444
5300126,220,E,15,10,RB,CM,70,0,99,9,12,0.37,9.37,0.0381703507,0.0413733144,0.0839123457,2.4838054321,12,14,14,4.78,29.6,0.3288888889,0.0973511111,2.4838054321
1300299,640,N,25,8,CA,CM,80,0,0,24,23,0.5,24.5,0.5202477434,0.5421505347,0.0421006944,2.4574175347,27,24,23,17.99,58.37,0.125,0.0729625,2.4574175347
1200235,1610,O,25,12,AB,FU,50,0,0,19,11,0.12,19.12,0.1559408053,0.1579168043,0.0126714681,2.4386240443,52,42,21,26.76,192.45,0.0378947368,0.0729284211,2.4386240443
5500253,267,S,5,10,RB,CM,99,0,99,10,8,0.3,10.3,0.0314159265,0.0333291565,0.0609,2.467059,10,13,8,6.64,40.51,0.24,0.097224,2.467059
4100065,740,S,33,12,CA,CM,80,21,99,31,18,0.18,31.18,0.6792908715,0.6872023129,0.0116466181,2.4362395754,44,33,18,33.29,209.18,0.0348387097,0.0728756129,2.4362395754
5500032,220,N,10,10,RB,CM,99,0,99,10,9,0.45,10.45,0.0353429174,0.0385953493,0.092025,2.48375475,13,19,14,4.61,26.99,0.36,0.097164,2.48375475
800080,1080,N,35,15,AB,FU,100,2,0,52,26,0.18,52.18,2.760831624,2.7799781546,0.0069350592,2.4332348609,130,55,26,42.4,350.86,0.0138461538,0.0485806154,2.4332348609
5500107,310,E,15,10,RB,IN,99,0,99,11,8,0.45,11.45,0.0380132711,0.0411870651,0.0834917355,2.4780347107,12,11,8,4.72,29.68,0.3272727273,0.0971345455,2.4780347107
600260,1030,E,38,17,AF,FU,85,1,0,34,23,0.3,34.3,1.0441083184,1.062615048,0.0177249135,2.4389480969,63,43,29,16.91,137.6,0.0352941176,0.0485647059,2.4389480969
1300501,1455,N,30,12,FG,CM,55,2,15,23,12,0.15,23.15,0.2492853771,0.2525475283,0.0130860113,2.4358301512,30,68,12,29.9,186.14,0.0391304348,0.0728373913,2.4358301512
2900533,1405,O,20,12,LC,FU,50,0,0,29,18,0.14,29.14,0.5944678699,0.6002214141,0.009678478,2.4334597241,108,53,18,30.92,251.43,0.0193103448,0.048552,2.4334597241
1200394,850,O,25,9,CA,CM,20,2,0,19,12,0.2,19.2,0.1701172422,0.1737175074,0.0211634349,2.43993241,28,19,12,6.43,115.29,0.0631578947,0.0728147368,2.43993241
900109,1220,O,25,11,FG,FU,70,0,0,20,18,0.11,20.11,0.2827433388,0.2858620685,0.01103025,2.4338246625,49,43,20,31.06,220.65,0.033,0.0728145,2.4338246625
1300487,807,E,28,11,OS,CM,80,3,5,18,16,0.18,18.18,0.203575204,0.2076670656,0.0201,2.438331,35,20,19,28.67,121.31,0.06,0.072786,2.438331
300259,560,O,35,10,CA,CM,100,5,0,15,11,0.16,15.16,0.0971930227,0.0992775323,0.0214471111,2.4387510044,37,21,13,34.71,113.71,0.064,0.0727744,2.4387510044
5200099,100,A,0,10,QC,FU,100,0,99,95,29,0.26,95.26,10.2779167158,10.3342517709,0.0054811745,2.4285988042,120,95,29,42.04,443.08,0.0109473684,0.0485056,2.4285988042
700054,640,S,11,11,AF,FC,70,1,99,18,17,0.3,18.3,0.2162986542,0.2235686923,0.0336111111,2.4448722222,29,30,27,8.74,72.74,0.1,0.07274,2.4448722222
2100149,1325,O,32,15,FG,FC,80,1,0,36,18,0.15,36.15,0.9160884178,0.9237383922,0.0083506944,2.4283819444,80,40,18,38.15,290.8,0.0166666667,0.0484666667,2.4283819444
1000375,1090,S,31,10,QV,FC,70,16,0,38,18,0.34,38.34,1.0207034532,1.0390503857,0.0179747922,2.4341463657,50,26,16,24.84,135.42,0.0536842105,0.0726991579,2.4341463657
500077,398,S,35,11,QR,CM,90,1,99,14,9,0.16,14.16,0.069272118,0.0708645285,0.0229877551,2.4369319184,25,23,14,27.98,106.01,0.0685714286,0.0726925714,2.4369319184
3600056,720,O,26,8,CA,FC,90,6,0,23,13,0.1,23.1,0.2700591585,0.2724126041,0.0087145558,2.4282238185,43,25,14,44.23,278.64,0.0260869565,0.0726886957,2.4282238185
2800262,810,N,25,10,FG,CM,50,2,0,18,8,0.18,18.18,0.101787602,0.1038335328,0.0201,2.434713,45,31,12,16.49,121.13,0.06,0.072678,2.434713
1300357,670,S,25,8,CA,CM,60,13,0,11,10,0.18,11.18,0.0475165889,0.0490844007,0.0329950413,2.4416330579,20,16,11,22.99,74,0.0981818182,0.0726545455,2.4416330579
2600278,1520,S,25,8,PS,FU,80,0,0,19,12,0.08,19.08,0.1701172422,0.1715528244,0.0084387812,2.4269090748,31,28,14,43.55,287.59,0.0252631579,0.0726543158,2.4269090748
1400405,585,N,19,15,RB,CM,20,0,99,13,10,0.43,13.43,0.0663661448,0.0708291306,0.067247929,2.4612742012,15,25,15,5.76,36.6,0.2646153846,0.0968492308,2.4612742012
2900176,840,N,30,10,FG,CM,80,0,0,34,14,0.17,34.17,0.6355441938,0.6419155244,0.010025,2.42715275,28,40,16,38.58,242.11,0.03,0.072633,2.42715275
3300081,280,A,0,8,RB,CM,80,0,0,18,14,0.16,18.16,0.1781283035,0.1813091032,0.0178567901,2.4315591111,20,18,15,20.36,136.17,0.0533333333,0.072624,2.4315591111
800098,1530,O,46,15,BS,SG,40,0,0,13,8,0.25,13.25,0.0530929158,0.055154586,0.0388313609,2.444045858,18,27,12,10.61,62.94,0.1538461538,0.0968307692,2.444045858
1100259,1200,N,44,8,FG,CM,90,0,0,11,11,0.15,11.15,0.0522682478,0.0537034647,0.0274586777,2.4369576446,35,17,15,29.63,88.75,0.0818181818,0.0726136364,2.4369576446
3000657,1765,O,25,12,PE,FU,65,0,0,57,28,0.22,57.22,3.572462086,3.6000922049,0.0077341951,2.4245928335,126,55,26,37.75,313.49,0.0154385965,0.0483984561,2.4245928335
1000118,1710,N,38,10,FG,FU,80,0,0,19,12,0.18,19.18,0.1701172422,0.1733557844,0.0190371191,2.4310401108,49,37,14,18.9,127.7,0.0568421053,0.0725873684,2.4310401108
800416,560,E,24,10,QV,FC,100,2,0,16,9,0.09,16.09,0.0904778684,0.0914986072,0.0112816406,2.4258911836,38,32,17,28.68,215.03,0.03375,0.072572625,2.4258911836
4100006,770,N,27,11,RB,FU,70,10,0,19,11,0.09,19.09,0.1559408053,0.1574216382,0.0094961219,2.4237901496,44,44,21,31.25,255.24,0.0284210526,0.0725418947,2.4237901496
4100034,924,E,24,15,CA,CM,80,3,0,12,7,0.14,12.14,0.0395840674,0.0405130835,0.0234694444,2.4321385278,37,50,17,15.15,103.63,0.07,0.072541,2.4321385278
3000182,1050,O,13,12,CA,FU,70,4,0,29,11,0.33,29.33,0.3632859205,0.3716008484,0.0228881094,2.4314038609,32,31,16,15.26,106.23,0.0682758621,0.0725294483,2.4314038609
1500890,1710,S,36,13,PE,FU,70,1,0,30,20,0.1,30.1,0.7068583471,0.71157859,0.0066777778,2.4199598889,90,74,23,42.26,362.39,0.0133333333,0.0483186667,2.4199598889
5300214,165,E,30,10,RB,FC,80,3,99,13,18,0.23,13.23,0.1194590607,0.1237234664,0.0356976331,2.4367204379,12,19,20,10.57,68.26,0.1415384615,0.0966141538,2.4367204379
5100092,240,O,32,10,CA,CM,20,9,99,13,12,0.2,13.2,0.0796393738,0.0821086656,0.0310059172,2.4336544379,28,21,14,14.08,78.49,0.0923076923,0.0724523077,2.4336544379
1100420,1300,O,30,15,RI,RI,80,1,0,44,15,0.18,44.18,1.1403981333,1.1497477486,0.0081985537,2.4199671012,60,60,24,34.02,295.17,0.0163636364,0.0483005455,2.4199671012
3800401,570,S,29,11,CA,CM,60,1,0,9,10,0.24,9.24,0.0318086256,0.0335277051,0.0540444444,2.446592,14,15,9,12.24,45.27,0.2133333333,0.096576,2.446592
400052,540,N,20,10,CA,CM,80,15,15,36,18,0.24,36.24,0.9160884178,0.9283436451,0.0133777778,2.4221804444,90,36,18,27.82,181.06,0.0266666667,0.0482826667,2.4221804444
1300417,1620,O,20,8,FG,CM,80,1,20,16,13,0.16,16.16,0.1306902544,0.1333171285,0.0201,2.42607,54,26,14,29.56,120.7,0.06,0.07242,2.42607
6000076,412,S,13,10,CA,CM,90,2,99,13,14,0.34,13.34,0.0929126027,0.097836201,0.052991716,2.4439779408,16,16,16,12.55,46.12,0.2092307692,0.0964972308,2.4439779408
700495,1900,N,30,12,LC,FU,50,0,0,29,19,0.11,29.11,0.6274938626,0.6322631891,0.0076005945,2.4169890606,70,49,22,37.31,318,0.0151724138,0.0482482759,2.4169890606
1600116,1030,N,28,11,FG,FU,95,6,0,44,22,0.16,44.16,1.6725839288,1.6847702923,0.0072859504,2.4165311736,100,44,22,37.19,331.67,0.0145454545,0.0482429091,2.4165311736
1300110,800,S,23,15,CA,FU,70,2,0,29,7,0.24,29.24,0.2311819494,0.2350242429,0.016620214,2.4220637907,33,54,8,24.26,145.73,0.0496551724,0.0723624828,2.4220637907
2900429,610,O,10,8,BS,FC,99,0,0,25,20,0.1,25.1,0.4908738521,0.4948086969,0.008016,2.41674384,45,31,17,44.92,301.49,0.024,0.0723576,2.41674384
6300020,250,O,20,10,RB,IN,60,1,0,12,10,0.18,12.18,0.0565486678,0.0582578512,0.030225,2.42978775,15,19,14,15.45,80.39,0.12,0.096468,2.42978775
1000254,1230,S,19,10,BS,FU,30,0,0,23,17,0.32,23.32,0.3531542842,0.363049547,0.0280196597,2.4281837127,32,27,18,14.29,86.66,0.0834782609,0.0723422609,2.4281837127
1400030,490,E,25,8,CA,CM,90,9,0,13,12,0.21,13.21,0.0796393738,0.0822331198,0.0325686391,2.4305975325,24,15,13,21.81,74.63,0.0969230769,0.0723336923,2.4305975325
1600518,1330,O,35,9,FG,CM,98,0,0,42,21,0.16,42.16,1.4547144782,1.4658191286,0.0076335601,2.4155637551,95,42,21,31.63,316.44,0.0152380952,0.0482194286,2.4155637551
2900252,1040,S,20,10,QR,CM,70,0,0,11,9,0.15,11.15,0.04276493,0.0439391984,0.0274586777,2.4270725207,31,23,15,24.77,88.39,0.0818181818,0.0723190909,2.4270725207
2800401,560,O,20,10,RB,CM,90,0,0,14,11,0.33,14.33,0.084665922,0.0887043569,0.0476984694,2.4383457551,23,18,13,12.4,51.12,0.1414285714,0.0722982857,2.4383457551
2500032,1020,O,15,10,CA,CM,80,7,0,30,16,0.15,30.15,0.5654866776,0.5711556816,0.010025,2.4154235,55,41,19,37.96,240.94,0.03,0.072282,2.4154235
700159,980,N,23,9,BS,SG,80,6,99,10,7,0.15,10.15,0.0274889357,0.0283197888,0.030225,2.42676525,32,24,16,10.79,80.29,0.09,0.072261,2.42676525
6200500,100,A,0,10,QC,FC,90,1,0,13,9,0.16,13.16,0.0597295303,0.0612088435,0.0247668639,2.4229422959,33,35,15,13.05,97.83,0.0738461538,0.0722436923,2.4229422959
900341,1275,N,35,16,FG,CM,60,10,99,23,8,0.17,23.17,0.1661902514,0.168656056,0.0148372401,2.4166896635,30,38,11,26.15,162.88,0.0443478261,0.0722337391,2.4166896635
2100038,1045,N,36,15,FG,FC,80,1,0,22,16,0.14,22.14,0.3041061689,0.3079889261,0.0127677686,2.4148957521,55,50,14,25.79,189.14,0.0381818182,0.0722170909,2.4148957521
3800009,1480,E,45,15,FG,FU,70,3,0,18,16,0.23,18.23,0.203575204,0.2088109194,0.0257188272,2.4219419537,33,44,16,15.16,94.17,0.0766666667,0.072197,2.4219419537
1300240,430,N,27,10,CA,CM,80,9,0,29,15,0.13,29.13,0.4953898916,0.4998412731,0.0089856124,2.4106600856,51,40,16,51.13,268.28,0.0268965517,0.072158069,2.4106600856
3600020,584,O,3,9,AN,FC,90,6,0,21,19,0.23,21.23,0.3290425606,0.3362896297,0.0220247166,2.4172126417,35,25,19,17.42,109.75,0.0657142857,0.0721214286,2.4172126417
1600087,760,N,5,10,SP,FC,75,1,0,18,14,0.4,18.4,0.1781283035,0.1861330815,0.0449382716,2.4302617284,25,18,14,6.48,54.08,0.1333333333,0.0721066667,2.4302617284
100058,1163,O,26,10,FG,CM,80,3,0,17,16,0.19,17.19,0.1815840554,0.1856656754,0.0224778547,2.4159198201,22,26,15,19.44,107.48,0.0670588235,0.0720748235,2.4159198201
1600084,700,S,1,9,SP,CM,95,3,0,21,13,0.4,21.4,0.2251343835,0.2337926129,0.0384580499,2.4247800454,30,21,13,8.18,63.05,0.1142857143,0.0720571429,2.4247800454
500066,390,S,24,10,QR,FU,80,11,99,17,11,0.17,17.17,0.1248390381,0.1273483027,0.0201,2.413809,29,24,11,23.55,120.09,0.06,0.072054,2.413809
1300128,950,O,24,8,CA,CM,90,15,0,13,12,0.17,13.17,0.0796393738,0.0817358685,0.0263248521,2.4168846686,29,19,12,24.3,91.81,0.0784615385,0.0720355385,2.4168846686
600017,530,A,0,10,RB,IN,40,1,0,25,12,0.36,25.36,0.2945243113,0.303067684,0.02900736,2.4180535296,18,25,12,14.73,83.36,0.1152,0.09603072,2.4180535296
1400457,590,N,30,15,CA,CM,80,10,99,41,10,0.2,41.2,0.6601271563,0.6665831292,0.0097798929,2.4064404521,27,45,11,36.65,246.06,0.0292682927,0.072017561,2.4064404521
100202,615,E,28,9,OS,FU,100,1,0,8,8,0.25,8.25,0.020106193,0.021382465,0.0634765625,2.4375,15,17,9,9.52,38.4,0.25,0.096,2.4375
1100437,1040,N,32,15,FG,CM,100,0,0,47,14,0.41,47.41,1.2144611801,1.2357420695,0.0175229063,2.4099253024,65,47,14,20.2,137.53,0.034893617,0.0479891915,2.4099253024
1200227,700,O,10,13,CA,FU,40,1,0,50,18,0.32,50.32,1.7671458676,1.789837717,0.01284096,2.4062674944,80,57,13,15.17,187.39,0.0256,0.04797184,2.4062674944
900100,1020,E,24,11,AF,IN,80,8,0,30,22,0.2,30.2,0.7775441818,0.787945995,0.0133777778,2.4061271111,58,34,22,28.87,179.86,0.04,0.071944,2.4061271111
4500186,540,E,5,10,CA,FU,95,1,99,34,23,0.1,34.1,1.0441083184,1.0502591641,0.0058910035,2.4013497405,44,48,28,40.52,407.63,0.0176470588,0.0719347059,2.4013497405
1600292,1225,E,34,9,FG,CM,95,1,0,34,14,0.25,34.25,0.6355441938,0.6449247931,0.0147599481,2.4058715398,60,34,14,14.41,163,0.0294117647,0.0479411765,2.4058715398
5500057,310,N,35,10,CA,CM,99,1,99,51,24,0.26,51.26,2.4513847476,2.4764429702,0.0102220684,2.4029016271,77,54,25,29.78,235.07,0.0203921569,0.0479358431,2.4029016271
3400284,1290,N,29,17,BS,FU,40,3,0,15,9,0.14,15.14,0.079521564,0.0810128938,0.0187537778,2.4077975289,32,49,18,17.48,128.39,0.056,0.0718984,2.4077975289
6200584,135,A,0,10,QC,CM,100,0,0,22,16,0.17,22.17,0.3041061689,0.3088241499,0.0155142562,2.405330281,33,43,21,16.73,155.04,0.0463636364,0.0718821818,2.405330281
2500227,840,E,35,10,QV,FC,80,15,0,24,20,0.23,24.23,0.4523893421,0.4611016854,0.0192585069,2.4075059531,47,28,18,19.96,125.01,0.0575,0.07188075,2.4075059531
5300145,185,N,15,10,RB,CM,80,4,99,8,7,0.21,8.21,0.0175929189,0.0185286697,0.0531890625,2.4264850313,16,14,12,8.46,45.62,0.21,0.095802,2.4264850313
3200102,1050,O,24,15,BS,FU,65,1,0,24,25,0.27,24.27,0.5654866776,0.5782816973,0.0226265625,2.4083713125,41,41,24,18.71,106.44,0.0675,0.071847,2.4083713125
3000712,2100,E,30,12,LC,FU,100,3,0,29,15,0.11,29.11,0.4953898916,0.4991551493,0.0076005945,2.3988236397,89,52,14,45.63,315.61,0.0151724138,0.0478856552,2.3988236397
300232,350,O,17,10,CA,CM,100,0,0,11,10,0.17,11.17,0.0475165889,0.0489966325,0.0311479339,2.4127189587,19,28,13,23.37,77.46,0.1236363636,0.0957687273,2.4127189587
700500,2060,O,25,12,LC,FU,50,0,0,50,13,0.25,50.25,1.2762720155,1.2890666425,0.010025,2.3997845,90,51,14,37.84,239.38,0.02,0.047876,2.3997845
1100338,1310,N,14,10,AF,CM,60,2,0,9,5,0.27,9.27,0.0159043128,0.0168728855,0.0609,2.428692,13,9,5,4.17,39.88,0.24,0.095712,2.428692
4500040,1070,S,25,11,FG,CM,100,3,99,20,15,0.11,20.11,0.235619449,0.2382183904,0.01103025,2.39929998,50,34,15,29.01,217.52,0.033,0.0717816,2.39929998
1100254,1170,E,32,8,FG,CM,90,0,0,11,13,0.15,11.15,0.0617715656,0.0634677311,0.0274586777,2.4086752066,34,23,15,27.79,87.72,0.0818181818,0.0717709091,2.4086752066
3800334,1180,E,34,10,BS,FU,70,0,99,18,15,0.28,18.28,0.1908517537,0.1968355452,0.0313530864,2.4107388148,35,23,15,12.26,76.89,0.0933333333,0.071764,2.4107388148
1600330,1110,S,22,12,PS,FU,65,0,30,42,22,0.2,42.2,1.5239865963,1.5385353118,0.0095464853,2.3972179138,120,42,22,23.53,251.11,0.019047619,0.0478304762,2.3972179138
3400292,1180,N,29,15,LC,FU,70,0,0,61,25,0.25,61.25,3.6530832075,3.6830878717,0.0082135179,2.3963759742,115,61,25,34.14,291.76,0.0163934426,0.0478295082,2.3963759742
3800136,1390,S,29,12,BS,FU,100,3,0,23,17,0.15,23.15,0.3531542842,0.3577756651,0.0130860113,2.3991893195,56,32,19,24.43,183.34,0.0391304348,0.0717417391,2.3991893195
5800061,515,E,5,10,RB,CM,100,2,0,26,15,0.18,26.18,0.3981968688,0.4037294491,0.0138940828,2.3985355207,38,36,28,19.16,172.63,0.0415384615,0.0717078462,2.3985355207
3000470,1570,O,19,15,LC,FU,90,0,0,19,22,0.12,19.12,0.3118816107,0.3158336086,0.0126714681,2.3976952022,56,46,21,26.79,189.22,0.0378947368,0.0717044211,2.3976952022
2900165,1530,N,25,10,LC,FU,40,0,0,31,13,0.12,31.12,0.4905989628,0.4944044996,0.0077569199,2.3945611655,26,40,12,42,308.7,0.0232258065,0.0716980645,2.3945611655
1000153,1710,N,27,12,LC,FU,80,0,0,39,23,0.17,39.17,1.3737791975,1.3857818368,0.0087369494,2.3949725628,54,50,25,35.83,274.12,0.0261538462,0.0716929231,2.3949725628
2900305,1510,N,10,15,LC,FU,80,0,0,33,16,0.3,33.3,0.68423888,0.6967361355,0.0182644628,2.3999504132,34,40,14,17.7,131.4,0.0545454545,0.0716727273,2.3999504132
3800555,600,S,35,10,CA,FC,100,5,0,15,13,0.15,15.15,0.1148644814,0.1171732575,0.0201,2.400744,27,30,15,24.72,119.44,0.06,0.071664,2.400744
1100045,1510,O,33,8,FG,CM,90,9,0,18,13,0.11,18.11,0.1654048532,0.1674326452,0.0122595679,2.3951517809,41,24,13,47.83,195.37,0.0366666667,0.0716356667,2.3951517809
3800528,1260,O,27,10,FG,FC,100,1,0,15,10,0.12,15.12,0.0883572934,0.0897766649,0.016064,2.39723072,37,39,18,26.4,149.23,0.048,0.0716304,2.39723072
4400293,250,A,0,10,RI,RI,90,0,99,39,19,0.19,39.19,1.1348610762,1.1459456322,0.0097673241,2.3933851045,51,51,22,27.64,245.04,0.0292307692,0.0716270769,2.3933851045
5800035,430,O,30,11,QC,SG,90,4,5,16,15,0.35,16.35,0.1507964474,0.1574659504,0.0442285156,2.4126655273,42,26,17,7.67,54.55,0.13125,0.071596875,2.4126655273
1100450,790,O,32,10,CA,CM,80,4,0,29,12,0.13,29.13,0.3963119133,0.3998730185,0.0089856124,2.3894540404,56,37,14,40.4,265.92,0.0268965517,0.0715233103,2.3894540404
